id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
967220002503271298,"Sunny Beach Oasis, By TimeCooler",534122870,Filipa,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.6877644,-9.3063857,Entire home/apt,94,1,56,2024-11-22,3.63,1,264,50,148095/AL
967327029269598538,"Huge Bright Apartment, Cool Hood",305902,Ashwin,Lisboa,Misericrdia,38.7102537,-9.1517486,Entire home/apt,51,29,5,2024-09-13,0.34,1,146,3,Exempt
967344918668364979,Próximo às Faculdades,470785086,Vanessa,Lisboa,Lumiar,38.76299202692879,-9.166356772184372,Private room,35,1,2,2023-09-20,0.13,1,14,0,Exempt
967354003794842282,Quarto em Moradia T3,526381290,Marcos,Alenquer,Abrigada e Cabanas de Torres,39.15631784835301,-9.062404409050941,Private room,24,1,0,,,1,269,0,Exempt
967461884374767619,Nid cosy à 2 pas de la plage,26159070,Sónia,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69082,-9.30199,Entire home/apt,71,2,34,2024-11-02,2.92,2,345,34,Exempt
967801359593456942,Large luminous Room with Balcony | Lisbon,340193623,Luca,Lisboa,Penha de Frana,38.73134,-9.12895,Private room,32,3,27,2024-11-09,1.73,23,17,17,124141/AL
967843256220299258,Villa Patricia,340473653,David,Lourinh,Santa Brbara,39.2012003,-9.304727699999999,Entire home/apt,186,5,1,2024-08-13,0.24,22,336,1,150057/AL
967886614839052704,Casa Vale 24,199548280,Svetlana,Lisboa,Marvila,38.74979,-9.1041,Entire home/apt,120,7,3,2024-07-09,0.53,1,270,3,7985335
967910627586180092,Chiado Luxury Apartment,534291839,Pedro,Lisboa,Misericrdia,38.70872,-9.14481,Entire home/apt,269,1,34,2024-11-28,4.29,1,184,34,84307/AL
968057804624997291,Golf Lovers Paradise 4br Villa With Pool,129616007,Filipa,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.7639075,-9.3667792,Entire home/apt,322,1,4,2024-11-02,0.77,23,330,4,149641/AL
968063126351695664,Lisbon Cozy Retreat,110278143,Emanuella,Sintra,"Almargem do Bispo, Pro Pinheiro e Montelavar",38.81263,-9.25418,Private room,37,1,0,,,2,365,0,Exempt
968081113895566831,Costa Pinto 2 Left,34471186,Lurdes,Cascais,Cascais e Estoril,38.70119,-9.41916,Entire home/apt,140,4,4,2024-10-25,0.55,4,334,4,9458/AL
968091581400180677,Stylish Riverside Charm Apartment with Pool,508522478,SmithAndAdams,Lisboa,Penha de Frana,38.724871259205614,-9.119726386374097,Entire home/apt,44,3,4,2024-07-20,0.29,77,303,3,122062/AL
968092536751505288,Stylish Riverside Charm Apartment with Pool,508522478,SmithAndAdams,Lisboa,Penha de Frana,38.72487,-9.12,Entire home/apt,55,3,3,2024-05-13,0.20,77,332,1,122062/AL
953713045386712450,Holy Escape - Santa Cruz,530724936,Holy,Torres Vedras,Silveira,39.133652983393304,-9.379590904893488,Entire home/apt,165,2,6,2024-10-09,0.39,1,102,3,147901/AL
953723590174108589,Apartment Campo D'Ourique Lisbon,190814174,Charming Accommodation,Lisboa,Campo de Ourique,38.71798902151266,-9.166851142220755,Entire home/apt,279,3,0,,,7,270,0,112298/AL
953759155302025564,River City House,530737304,Glória,Vila Franca De Xira,Alverca do Ribatejo e Sobralinho,38.9163,-9.02391,Entire home/apt,200,1,0,,,1,354,0,147966/AL
954092776887993385,Dormbed2 (dormitório) at Nesha Guesthouse Lisbon,523752765,Tiago,Lisboa,Alvalade,38.74743755211077,-9.134892214071742,Shared room,14,1,2,2024-12-04,0.77,6,168,2,30735/AL
954142520674020055,Bacalhoeiros Apartment,527037257,Feeling,Lisboa,Santa Maria Maior,38.70842,-9.13278,Entire home/apt,172,28,0,,,5,290,0,Exempt
954351335504403724,Maravilhoso open espace !,224839622,Alberto,Cascais,So Domingos de Rana,38.6999,-9.34442,Entire home/apt,70,2,11,2024-10-21,0.69,1,269,8,Exempt
954366182208498229,Casa Sardine by ACasaDasCasas,170772126,Ricardo Jorge,Mafra,Santo Isidoro,39.00785,-9.41434,Entire home/apt,155,1,6,2024-09-13,0.59,54,228,6,147835/AL
954736261797480871,Modern & Chic - Downtown,5691663,Alexandra Pedro And Team,Lisboa,Santo Antnio,38.7254421,-9.1457564,Entire home/apt,80,3,36,2024-12-05,2.26,106,311,26,Exempt
954871257145557781,GuestReady - An exquisite modern retreat,531017650,GuestReady,Lisboa,Areeiro,38.73899,-9.14042,Entire home/apt,107,30,14,2024-06-03,0.88,1,346,8,Exempt
954913739343787763,GuestReady - Cozy hideaway near S. Jorge's Castle,531021375,Cristiana,Lisboa,Santa Maria Maior,38.712892951411746,-9.136169876831797,Entire home/apt,105,1,16,2024-12-04,1.13,1,197,14,Exempt
954940971986190683,Luxury apartament Lisbon,158519935,Romano,Lisboa,Marvila,38.74469969391372,-9.099378546032717,Entire home/apt,139,4,1,2024-03-28,0.11,2,269,1,149301/AL
955021834056826884,26m2 Suite in Cascais w/ private kitchen & balcony,531065770,Joao,Cascais,Cascais e Estoril,38.70705,-9.42318,Private room,42,3,25,2024-11-20,1.60,1,357,20,Exempt
955103410770875754,Central Lisbon Stylish Apartment,531095694,Luís,Lisboa,Estrela,38.70934,-9.17109,Entire home/apt,63,3,13,2024-10-26,0.80,1,250,4,123417/AL
955104296293583024,Lobo Serenity Suit,452832404,Vasco,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.80001,-9.39843,Private room,115,1,0,,,10,266,0,121745/AL
955142136098525227,Juiceven Studios #322 LOW COST,61070163,Connie,Cascais,Alcabideche,38.73935,-9.39909,Entire home/apt,42,1,12,2024-08-18,0.74,12,270,6,6911/AL
955233256091171489,Charming room in Central Lisbon,453677344,Helder,Lisboa,Avenidas Novas,38.74032216402964,-9.14811625790832,Private room,52,2,34,2024-09-19,2.20,2,215,24,Exempt
955607150362016055,BEST Avenida quiet apartment with terrace&aircon,483672428,Cheng,Lisboa,Santo Antnio,38.720277507404425,-9.143521264755833,Entire home/apt,131,3,63,2024-12-12,4.03,4,59,49,Exempt
955659105060397943,T2 Parque do Rio com varanda,15738952,Wilson,Lisboa,Parque das Naes,38.7910532154884,-9.097716971156117,Entire home/apt,144,5,1,2024-09-08,0.30,3,132,1,Exempt
955677762051463487,FLH Alcântara Comfy Flat with Balcony,3953109,Feels Like Home,Lisboa,Alcntara,38.7059583,-9.1817124,Entire home/apt,59,1,2,2024-10-19,0.15,279,217,1,14829/AL
955683728942910670,Portuges beach House,531237232,Julika Vanessa,Sintra,Colares,38.8242434,-9.463968999999999,Entire home/apt,250,3,0,,,1,142,0,91241/AL
955762024059327217,Piombino - 2 bedrooms and terrace in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.74464,-9.1431,Entire home/apt,,31,0,,,219,0,0,Exempt
955777747092158820,Star Jasmim Litle House,6426862,Assunção,Cascais,Cascais e Estoril,38.69734607617482,-9.444332293115243,Entire home/apt,100,7,2,2023-10-23,0.13,3,61,0,23153/AL
955781302861505816,São Paulo 4 - Spacious 5 Bedroom TimeOut Market,222211198,Leaseboa,Lisboa,Misericrdia,38.70712,-9.14541,Entire home/apt,361,2,75,2024-11-30,4.60,14,230,56,80355/AL
955838082786070675,Lisbon Center History Apartment 106 Letters D,134257971,Percursos100impar,Lisboa,Misericrdia,38.709656377413815,-9.150398248593303,Entire home/apt,73,2,12,2024-08-24,0.76,7,179,6,49017/AL
955841308455439333,Room for 2 in Lisbon.,190814174,Charming Accommodation,Lisboa,Campo de Ourique,38.7190001,-9.165806400000001,Private room,,3,6,2023-11-25,0.37,7,253,0,112298/AL
955873585732780829,Lisbon Center History Apartment 106 Letters E,134257971,Percursos100impar,Lisboa,Misericrdia,38.71053,-9.1521,Entire home/apt,53,1,18,2024-10-15,1.13,7,79,14,49017/AL
960803026254263698,Santa Rita Valley House 2,376407435,Pedro,Cascais,Cascais e Estoril,38.70976,-9.39381,Entire home/apt,90,3,3,2024-04-11,0.30,2,14,3,150389/AL
960804740912079006,Lovely T2 Apartment with terrace,440843690,Travelservices,Lisboa,Santo Antnio,38.71601,-9.15188,Entire home/apt,78,3,17,2024-11-11,1.21,50,230,11,18169/AL
960923576637330124,Tenda Pôr-do-Sol,380939226,Adriana,Torres Vedras,Silveira,39.09145,-9.36629,Private room,45,2,10,2024-09-05,1.39,2,183,10,Exempt
961386566833223297,"Charming, authentic & close to the sea - La Quinta",532505775,Raphaël,Cascais,Carcavelos e Parede,38.689861698795035,-9.333656516478172,Entire home/apt,99,3,27,2024-10-11,1.86,1,118,23,149495/AL
961395416675543703,Sunny Flat  Lisbon Oeiras,54181792,Roberto,Oeiras,Carnaxide e Queijas,38.7189866,-9.2595342,Entire home/apt,113,2,49,2024-12-03,3.95,1,316,48,150749/AL
961418386719940989,Spacious 30 days+ rental -Ultra-fast WiFi- Central,178495707,Joana,Lisboa,Estrela,38.7046916,-9.1659065,Entire home/apt,55,30,21,2024-12-03,1.68,3,351,19,Exempt
961718571875368538,*2 Casa Milucha - Room with A/C,16823362,Doron,Lisboa,Penha de Frana,38.72976854316764,-9.131598485597074,Private room,,28,6,2023-12-03,0.38,10,0,0,69565/AL
961734217942028475,*3 Casa Milucha - Room - w/Marquise and A/C,16823362,Doron,Lisboa,Penha de Frana,38.72973995801772,-9.132629939295867,Private room,,2,4,2023-11-11,0.25,10,0,0,69565/AL
962133118713085091,Nice flat historico 1,12318654,Edna,Lisboa,Estrela,38.7083,-9.15741,Entire home/apt,,2,1,2024-09-13,0.32,8,1,1,57878
962156358627248424,Villa inn Sintra,531975428,Rita,Sintra,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79623610366389,-9.392128692364803,Entire home/apt,91,2,57,2024-11-18,3.70,1,327,45,148583/AL
962196402026405430,Ótimo quarto solteiro na Graça,476986933,Valderene,Lisboa,Arroios,38.7208786,-9.1318998,Private room,,1,47,2024-11-17,3.10,1,0,37,Exempt
962493277513445100,Bunk Bed in a Mixed Dormitory,513332082,Md Gulam,Lisboa,Avenidas Novas,38.7361066,-9.1563719,Shared room,13,1,93,2024-12-06,5.86,5,361,68,125875/AL
962504161861040125,Bunk Bed in a Dormitory Room,513332082,Md Gulam,Lisboa,Avenidas Novas,38.7361066,-9.1563719,Shared room,19,1,2,2024-03-03,0.21,5,358,2,125875/AL
962509677546701045,Twin Bed Room,513332082,Md Gulam,Lisboa,Avenidas Novas,38.7361066,-9.1563719,Shared room,37,1,11,2024-10-30,0.70,5,321,7,125875/AL
962696870183443362,Lalita Yoga House .Private room,401926688,Monica,Mafra,Santo Isidoro,38.99799,-9.41731,Private room,32,3,0,,,9,222,0,581100/AL
962757529322086951,Great Room in Sta Apolonia @center,289160327,João,Lisboa,So Vicente,38.7166979,-9.1216728,Private room,28,2,36,2024-10-13,2.26,7,80,31,87507/AL
962885677393160012,Sabaudia - 2 bedrooms and balcony in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.7448,-9.14318,Entire home/apt,133,31,0,,,219,130,0,Exempt
962919267115497318,Visconde da Luz,57220602,José,Cascais,Cascais e Estoril,38.70042,-9.42253,Entire home/apt,220,4,6,2024-09-27,1.05,6,268,6,111941/AL
962920856251173981,Ducenta - 1 bedroom and parking in Alvalade,419162816,Ukio,Lisboa,Alvalade,38.74668252626067,-9.142033395995426,Entire home/apt,108,31,0,,,219,273,0,Exempt
962950438255466654,D. Quarto grande com varanda privativa e frigobar,526934517,Rodrigo,Lisboa,Penha de Frana,38.730167291679564,-9.125334732234478,Private room,30,1,20,2024-11-14,1.28,8,250,15,Exempt
962983907735041304,S.Soares T1 Expo Sul,189500497,Sonia,Lisboa,Parque das Naes,38.75850164598526,-9.101091833961798,Entire home/apt,145,1,1,2023-09-15,0.07,5,365,0,145025/AL
962985553976201006,Lisbon Riverside Rooftop,457060455,Innkeeper,Lisboa,Marvila,38.74576,-9.10019,Entire home/apt,74,1,51,2024-12-10,3.21,15,345,35,145958/AL
962993486536880465,Sunny 3BDR Apartment in Graça by LovelyStay,533094722,António,Lisboa,So Vicente,38.718519048949695,-9.126343684172447,Entire home/apt,104,2,19,2024-11-29,1.63,1,234,19,70032/AL
963023949251334222,Talamone - 2 bedrooms and balcony in Alvalade,419162816,Ukio,Lisboa,Alvalade,38.74618,-9.1436,Entire home/apt,123,31,0,,,219,47,0,Exempt
963040456014162076,! NEW! 5 min walk to the beach;lovely Design flat,5360113,Ursula Christine Beatriz,Cascais,Cascais e Estoril,38.70756,-9.39307,Entire home/apt,157,4,4,2024-08-11,0.66,4,349,4,139239/AL
963077096804692836,Appartement au centre du Chiado avec balcon,5578286,Helene,Lisboa,Santa Maria Maior,38.71281,-9.14227,Entire home/apt,90,3,16,2024-11-07,1.18,1,174,15,Exempt
963081444506428008,EphicHome,533123976,Cácia,Odivelas,Pontinha e Fames,38.7671408,-9.2030706,Entire home/apt,118,3,5,2024-07-11,0.32,2,178,3,Exempt
963107344924812548,Cozy Apartment - Your Home Away,533134720,Nélia,Amadora,Venteira,38.7574447,-9.2389872,Entire home/apt,80,2,9,2024-12-02,0.60,1,51,7,149579/AL
963112292022768097,Charming Studio in the City Center - With Terrace,118241230,Francisco António,Lisboa,Santo Antnio,38.71977499707584,-9.142052475596262,Entire home/apt,51,1,57,2024-12-08,3.77,19,365,45,86135/AL
963130602921164659,Prime Lisbon Living Great for D Nomads & R Workers,228572042,Seher,Lisboa,Misericrdia,38.71067246462825,-9.151353658391244,Entire home/apt,106,1,3,2024-07-11,0.23,1,31,2,38470/AL
963133997981876150,EphicHome2,533123976,Cácia,Loures,Santo Antnio dos Cavaleiros e Frielas,38.8172617,-9.165637,Entire home/apt,,3,4,2023-11-04,0.25,2,0,0,Exempt
963136318670758905,Carcavelos Village III,533144617,Gonçalo,Cascais,Carcavelos e Parede,38.68876606220691,-9.332588227508547,Entire home/apt,103,2,34,2024-10-29,2.23,1,253,26,137852/AL
963454916971908995,"Masala Duplex Apartment, Lisbon",453003593,Gabriela,Lisboa,Penha de Frana,38.72624077447543,-9.121791524071073,Entire home/apt,88,3,6,2024-10-20,0.39,37,365,4,00/AL
963586121999367556,Appartement Santa Apolonia,4515427,Marie,Lisboa,So Vicente,38.7175398,-9.1209653,Entire home/apt,75,2,15,2024-10-14,0.98,1,6,10,Exempt
963621653695169940,Dune Summertide Villa By CadenzaLux,448547513,CadenzaLux,Cascais,Cascais e Estoril,38.71157,-9.46394,Entire home/apt,,4,0,,,22,0,0,144264/AL
963643468514687433,"4-Cozy Double Bed, Lisbon.Metros:Arroios & Alameda",2958491,Jarbas,Lisboa,Arroios,38.733763249077285,-9.134629517328424,Private room,31,7,22,2024-10-31,1.41,5,152,14,29078/AL
963646655008099958,Localização Premium Lisboa: T2 Próx Av. Liberdade,532970081,David Vinicius,Lisboa,Santo Antnio,38.725176429746796,-9.147249253734024,Entire home/apt,,2,0,,,2,1,0,Exempt
963669804298204619,Quarto Duplo no Chiado,34527781,Mário,Lisboa,Misericrdia,38.70930286019308,-9.143973782200607,Private room,43,2,70,2024-11-24,4.40,8,247,51,30944/AL
963688363030423172,Trocchia - 1 bedroom and parking in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.74488572006697,-9.143654000451559,Entire home/apt,,31,0,,,219,0,0,Exempt
963689277426001830,"Santa Efigênia, Atalaia, Lourinhã",106153503,OesteGest,Lourinh,Lourinh e Atalaia,39.2300582,-9.3376015,Entire home/apt,190,3,0,,,11,354,0,147258/AL
963714227324475873,Slow down & refresh yourself,7322453,Mathieu & Carlota,Cascais,Alcabideche,38.73423,-9.43937,Entire home/apt,200,2,17,2024-11-01,1.20,1,351,15,146821/AL
963760321467788201,Apartamento em Lisboa no bairro Campo de Ourique!,533301268,Vanessa,Lisboa,Campo de Ourique,38.71473771799189,-9.166237407618725,Entire home/apt,66,2,92,2024-11-18,8.49,1,169,92,Exempt
964174848688871371,Vintage Modern Pied-a-Terre in Lapa,5481547,Salsa Livre,Lisboa,Estrela,38.71030743699188,-9.159319996833801,Entire home/apt,275,5,4,2024-11-06,0.44,3,286,4,Exempt
964200967451964784,T1  Lisbon-Benfica-Condominium ,533410283,Teresa,Lisboa,Benfica,38.74908,-9.19709,Private room,60,180,0,,,1,269,0,Exempt
964337771197237647,Lisbon Urban Chic: Great for D Nomads & R Workers,533339664,Lexie,Lisboa,Arroios,38.72651707901003,-9.132140072149811,Entire home/apt,71,1,5,2024-11-30,0.32,1,305,4,Exempt
964377875656699802,Ferraguda Garden House,2372087,Albertino,Alenquer,Carregado e Cadafais,39.02916574438485,-8.991882360327152,Entire home/apt,271,3,4,2024-08-15,0.34,63,268,4,149087/AL
964378950396895516,Montalto - 1 bedroom and parking in Alvalade,419162816,Ukio,Lisboa,Alvalade,38.74620265268238,-9.143553232105171,Entire home/apt,109,31,0,,,219,297,0,Exempt
964502478559022085,"Casal Serrano, Charme e Tranquilidade",23028952,Duarte,Lourinh,Reguengo Grande,39.2760178,-9.212257,Entire home/apt,340,2,5,2024-10-13,0.75,1,317,5,146156/AL
964629023292248406,Poolside Paradise: Your Dream Retreat in Cascais,533533241,Duarte,Cascais,Cascais e Estoril,38.7175,-9.44155,Entire home/apt,120,1,15,2024-10-24,1.16,2,300,14,151729/AL
964702514979707673,Bela vista Lisboa: Quarto Próx. Marquês do Pombal,532970081,David Vinicius,Lisboa,Santo Antnio,38.72653,-9.14594,Private room,100,2,1,2024-09-16,0.33,2,363,1,Exempt
964784057906234012,Whole flat 3 bedrooms 8 people,413198031,Harieta Petkova,Lisboa,Areeiro,38.74001248426341,-9.131649866310482,Entire home/apt,133,1,3,2024-08-13,0.20,4,21,1,Exempt
964923968507892155,Lisbon City Center flat for 6 pp,489306175,Rosimery,Lisboa,Estrela,38.712534,-9.1565409,Entire home/apt,149,1,14,2024-02-29,0.90,16,228,6,102003/AL
964965059297574374,Lisbon Campo de Ourique flat for 6 pp,489306175,Rosimery,Lisboa,Campo de Ourique,38.7149794,-9.165732199999999,Entire home/apt,259,1,6,2023-11-13,0.38,16,260,0,102003/AL
965004087527648907,"Your Peace & Quiet, close to the Silver Coast",340473653,David,Lourinh,Santa Brbara,39.20113,-9.30444,Entire home/apt,207,5,0,,,22,310,0,150059/AL
965098000784762426,Quarto em Lisboa I - Centro de Lisboa,484630968,Maria Alice,Lisboa,Misericrdia,38.7089597,-9.152020199999999,Private room,35,3,63,2024-11-29,4.28,6,151,51,Exempt
965103853362426217,Apartamento A,502281097,Vasco,Lisboa,Santa Maria Maior,38.7105684,-9.1377711,Entire home/apt,145,3,2,2023-10-08,0.13,3,365,0,110128/AL
965123765967278318,"Lisbonne 80m2, 2CH, Terrasse, LX Factory",269447167,Sandrine Et David,Lisboa,Alcntara,38.701513191086455,-9.180583740671148,Entire home/apt,93,29,3,2024-10-01,0.34,14,257,3,Exempt
965159666958240153,BeGuest Lisbon Nico's Apartment,17263208,BeGuest,Lisboa,Beato,38.73715748595072,-9.121661552910801,Entire home/apt,65,1,8,2024-11-22,1.32,41,191,8,140791/AL
965189010719589797,GuestReady - Enchanting Retreat in Paço de Arcos,533649848,Carla,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69221,-9.29961,Entire home/apt,64,1,7,2024-11-30,1.40,1,284,7,146208/AL
965196142946702192,Orbetello - 1 bedroom and parking in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.74499618699198,-9.142135704574263,Entire home/apt,105,31,0,,,219,308,0,Exempt
965204539042898861,Annunziata - 1 bedroom and parking in Alvalade,419162816,Ukio,Lisboa,Areeiro,38.744691315890904,-9.143799629641535,Entire home/apt,74,31,1,2024-09-03,0.29,219,316,1,Exempt
968093382082809202,Quiet place in city centre,64168527,Joana,Lisboa,Santo Antnio,38.72249,-9.14579,Entire home/apt,200,3,18,2024-10-13,1.17,1,269,10,86654/AL
968186792555917594,20 mins to Sintra and Lisbon!,517137527,Sofiya,Sintra,Agualva e Mira-Sintra,38.77458,-9.3037,Private room,37,1,20,2024-11-19,1.38,4,74,19,145222/AL
968203635258960589,Casa Juncal,18932360,Claudia,Sintra,So Joo das Lampas e Terrugem,38.87308,-9.42968,Private room,85,3,0,,,2,252,0,142381/AL
968630258815682614,"Room with natural light close to the center,lisbon",195616739,Tomate & Gala,Lisboa,Estrela,38.7043812,-9.166177,Private room,31,1,17,2024-11-05,1.11,7,141,8,73302/AL
968667820581798175,Principe Real Orange tree w/ view 3 bedrooms flat!,17457001,Joana,Lisboa,Misericrdia,38.71285,-9.14605,Entire home/apt,91,2,2,2024-05-27,0.14,52,360,1,15338/AL
968672930690639671,Sintra Coworking Glamping Farm,21187647,Francisco,Sintra,So Joo das Lampas e Terrugem,38.87399195548623,-9.425096400082111,Private room,,3,0,,,2,268,0,Exempt
968742785319109902,The Alegria Flat with garden and cowork access,523416550,Antoine,Lisboa,Santo Antnio,38.71696409455255,-9.145342812843076,Entire home/apt,850,2,3,2024-06-02,0.23,17,140,2,33271/AL
968747800137003095,"Oeiras, apartamento T3 moderno, vista mar, Lisboa",185689002,GAL Gestão De Alojamento Local,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69758,-9.32422,Entire home/apt,,1,2,2023-11-20,0.13,31,0,0,148492/AL
968802133283039261,"Vila Mar, the best sunset",534517002,Rui,Lourinh,Lourinh e Atalaia,39.27735,-9.30048,Entire home/apt,429,4,0,,,1,365,0,149953/AL
968839593998117921,Lovely 1 BDR Apartment W/ Pool by LovelyStay,534526957,Stuart,Lisboa,Parque das Naes,38.7636021694555,-9.101755839920619,Entire home/apt,84,28,0,,,1,349,0,Exempt
968870958046353352,"Perto do Castelo, Bairro Alto, Chiado,  Metrô",348718862,Katiane Miranda,Lisboa,Arroios,38.72076,-9.13542,Entire home/apt,63,1,4,2024-09-29,0.42,2,84,4,Exempt
969002369819779622,VIP - Vasco da Gama (Apartamento em Lisboa),379379308,Walter,Loures,Sacavm e Prior Velho,38.79409944277095,-9.104951330829904,Entire home/apt,101,3,22,2024-10-24,1.51,1,163,17,Exempt
969265078934472191,Apartamento Estrelinha,533763830,Fernanda,Lisboa,Estrela,38.71273,-9.15534,Entire home/apt,50,3,14,2024-12-11,1.04,1,80,12,124074/AL
969295951351093718,Charming Apartment in Lapa,159865494,Joao,Lisboa,Estrela,38.71113,-9.16047,Entire home/apt,60,1,15,2024-10-01,1.02,2,63,14,86284/AL
